,Foundation.URI,Code,Title,DepthInKind,isLeaf,icd_code
6474,,BD53.Z,"Secondary disorders of arteries and arterioles, unspecified",2,TRUE,"BD53.Z - Secondary disorders of arteries and arterioles, unspecified"
6475,http://id.who.int/icd/entity/74527684,BD54,Diabetic foot ulcer,1,TRUE,BD54 - Diabetic foot ulcer
6476,http://id.who.int/icd/entity/860460764,BD55,Asymptomatic stenosis of intracranial or extracranial artery,1,TRUE,BD55 - Asymptomatic stenosis of intracranial or extracranial artery
6477,http://id.who.int/icd/entity/723758842,BD56,Asymptomatic occlusion of intracranial or extracranial artery,1,TRUE,BD56 - Asymptomatic occlusion of intracranial or extracranial artery
6478,,BD5Y,Other specified diseases of arteries or arterioles,1,TRUE,BD5Y - Other specified diseases of arteries or arterioles
6479,,BD5Z,"Diseases of arteries or arterioles, unspecified",1,TRUE,"BD5Z - Diseases of arteries or arterioles, unspecified"
6480,http://id.who.int/icd/entity/708418764,BD70,Superficial thrombophlebitis,1,FALSE,BD70 - Superficial thrombophlebitis
6481,http://id.who.int/icd/entity/1342264365,BD70.0,Superficial thrombophlebitis of lower limbs,2,TRUE,BD70.0 - Superficial thrombophlebitis of lower limbs
6482,http://id.who.int/icd/entity/115152826,BD70.1,Superficial thrombophlebitis of upper limbs,2,TRUE,BD70.1 - Superficial thrombophlebitis of upper limbs
6483,http://id.who.int/icd/entity/674623750,BD70.2,Thrombophlebitis migrans,2,TRUE,BD70.2 - Thrombophlebitis migrans
6484,http://id.who.int/icd/entity/1274367546,BD70.3,Mondor disease,2,TRUE,BD70.3 - Mondor disease
6485,,BD70.Y,Other specified superficial thrombophlebitis,2,TRUE,BD70.Y - Other specified superficial thrombophlebitis
6486,,BD70.Z,"Superficial thrombophlebitis, unspecified",2,TRUE,"BD70.Z - Superficial thrombophlebitis, unspecified"
6487,http://id.who.int/icd/entity/925320484,BD71,Deep vein thrombosis,1,FALSE,BD71 - Deep vein thrombosis
6488,http://id.who.int/icd/entity/1828429794,BD71.0,Upper limb deep vein thrombosis,2,TRUE,BD71.0 - Upper limb deep vein thrombosis
6489,http://id.who.int/icd/entity/2000974704,BD71.1,Vena caval thrombosis,2,TRUE,BD71.1 - Vena caval thrombosis
6490,http://id.who.int/icd/entity/1087853070,BD71.2,Renal vein thrombosis,2,TRUE,BD71.2 - Renal vein thrombosis
6491,http://id.who.int/icd/entity/2045471995,BD71.3,Iliac vein thrombosis,2,TRUE,BD71.3 - Iliac vein thrombosis
6492,http://id.who.int/icd/entity/615253204,BD71.4,Lower limb deep vein thrombosis,2,TRUE,BD71.4 - Lower limb deep vein thrombosis
6493,,BD71.Y,Other specified deep vein thrombosis,2,TRUE,BD71.Y - Other specified deep vein thrombosis
6494,http://id.who.int/icd/entity/1197943614,BD72,Venous thromboembolism,1,TRUE,BD72 - Venous thromboembolism
6495,http://id.who.int/icd/entity/1252082051,BD73,Acquired systemic vein abnormality,1,FALSE,BD73 - Acquired systemic vein abnormality
6496,http://id.who.int/icd/entity/2079767528,BD73.0,Acquired inferior caval vein abnormality,2,TRUE,BD73.0 - Acquired inferior caval vein abnormality
6497,http://id.who.int/icd/entity/1281727130,BD73.1,Acquired superior caval vein abnormality,2,TRUE,BD73.1 - Acquired superior caval vein abnormality
6498,http://id.who.int/icd/entity/1860585725,BD73.2,Systemic vein obstruction,2,FALSE,BD73.2 - Systemic vein obstruction
6499,http://id.who.int/icd/entity/1615419254,BD73.20,Obstruction of peripheral vein,3,TRUE,BD73.20 - Obstruction of peripheral vein
6500,http://id.who.int/icd/entity/1379959665,BD73.21,Obstruction of visceral vein,3,TRUE,BD73.21 - Obstruction of visceral vein
6501,,BD73.2Y,Other specified systemic vein obstruction,3,TRUE,BD73.2Y - Other specified systemic vein obstruction
6502,,BD73.2Z,"Systemic vein obstruction, unspecified",3,TRUE,"BD73.2Z - Systemic vein obstruction, unspecified"
6503,http://id.who.int/icd/entity/1058599062,BD73.3,Acquired coronary sinus abnormality,2,TRUE,BD73.3 - Acquired coronary sinus abnormality
6504,,BD73.Y,Other specified acquired systemic vein abnormality,2,TRUE,BD73.Y - Other specified acquired systemic vein abnormality
6505,,BD73.Z,"Acquired systemic vein abnormality, unspecified",2,TRUE,"BD73.Z - Acquired systemic vein abnormality, unspecified"
6506,http://id.who.int/icd/entity/2057222152,BD74,Chronic peripheral venous insufficiency of lower extremities,1,FALSE,BD74 - Chronic peripheral venous insufficiency of lower extremities
6507,http://id.who.int/icd/entity/690346904,BD74.0,Uncomplicated lower limb venous hypertension,2,TRUE,BD74.0 - Uncomplicated lower limb venous hypertension
6508,http://id.who.int/icd/entity/574933822,BD74.1,Lower limb varicose veins,2,FALSE,BD74.1 - Lower limb varicose veins
6509,http://id.who.int/icd/entity/1929651751,BD74.10,Varicose veins with great saphenous reflux,3,TRUE,BD74.10 - Varicose veins with great saphenous reflux
6510,http://id.who.int/icd/entity/1150748505,BD74.11,Varicose veins with small saphenous reflux,3,TRUE,BD74.11 - Varicose veins with small saphenous reflux
6511,http://id.who.int/icd/entity/1819317628,BD74.12,Varicose veins with nontruncal reflux,3,TRUE,BD74.12 - Varicose veins with nontruncal reflux
6512,,BD74.1Z,"Lower limb varicose veins, not further specified",3,TRUE,"BD74.1Z - Lower limb varicose veins, not further specified"
6513,http://id.who.int/icd/entity/473315619,BD74.2,Lipodermatosclerosis,2,TRUE,BD74.2 - Lipodermatosclerosis
6514,http://id.who.int/icd/entity/9691905,BD74.3,Venous leg ulcer,2,FALSE,BD74.3 - Venous leg ulcer
6515,http://id.who.int/icd/entity/2127568723,BD74.30,Primary venous leg ulcer,3,TRUE,BD74.30 - Primary venous leg ulcer
6516,http://id.who.int/icd/entity/1289341782,BD74.31,Recurrent venous leg ulcer,3,TRUE,BD74.31 - Recurrent venous leg ulcer
6517,http://id.who.int/icd/entity/1726515219,BD74.32,Healed venous leg ulcer,3,TRUE,BD74.32 - Healed venous leg ulcer
6518,,BD74.3Z,"Venous leg ulcer, unspecified",3,TRUE,"BD74.3Z - Venous leg ulcer, unspecified"
6519,,BD74.Z,"Chronic peripheral venous insufficiency of lower extremities, unspecified",2,TRUE,"BD74.Z - Chronic peripheral venous insufficiency of lower extremities, unspecified"
6520,http://id.who.int/icd/entity/1078773185,BD75,Venous varicosities of sites other than lower extremity,1,FALSE,BD75 - Venous varicosities of sites other than lower extremity
6521,http://id.who.int/icd/entity/2004938222,BD75.0,Sublingual varices,2,TRUE,BD75.0 - Sublingual varices
6522,http://id.who.int/icd/entity/315302008,BD75.1,Scrotal varices,2,TRUE,BD75.1 - Scrotal varices
6523,http://id.who.int/icd/entity/53329171,BD75.2,Vulval varices,2,TRUE,BD75.2 - Vulval varices
6524,http://id.who.int/icd/entity/1717989511,BD75.3,Pelvic varices,2,TRUE,BD75.3 - Pelvic varices
6525,,BD75.Y,Venous varicosities of other specified sites,2,TRUE,BD75.Y - Venous varicosities of other specified sites
6526,,BD75.Z,Venous varicosities of unspecified site,2,TRUE,BD75.Z - Venous varicosities of unspecified site
6527,,BD7Y,Other specified diseases of veins,1,TRUE,BD7Y - Other specified diseases of veins
6528,,BD7Z,"Diseases of veins, unspecified",1,TRUE,"BD7Z - Diseases of veins, unspecified"
6529,http://id.who.int/icd/entity/1483611415,BD90,Lymphadenitis,1,FALSE,BD90 - Lymphadenitis
6530,http://id.who.int/icd/entity/1542124704,BD90.0,Acute lymphadenitis,2,TRUE,BD90.0 - Acute lymphadenitis
6531,http://id.who.int/icd/entity/637335249,BD90.1,Nonspecific mesenteric lymphadenitis,2,TRUE,BD90.1 - Nonspecific mesenteric lymphadenitis
6532,http://id.who.int/icd/entity/1085750085,BD90.2,Chronic lymphadenitis,2,FALSE,BD90.2 - Chronic lymphadenitis
6533,http://id.who.int/icd/entity/1230048344,BD90.20,Chronic cervical lymphadenitis,3,TRUE,BD90.20 - Chronic cervical lymphadenitis
6534,http://id.who.int/icd/entity/1472245426,BD90.21,Chronic axillary lymphadenitis,3,TRUE,BD90.21 - Chronic axillary lymphadenitis
6535,http://id.who.int/icd/entity/1764134138,BD90.22,Chronic inguinal lymphadenitis,3,TRUE,BD90.22 - Chronic inguinal lymphadenitis
6536,,BD90.2Y,Other specified chronic lymphadenitis,3,TRUE,BD90.2Y - Other specified chronic lymphadenitis
6537,,BD90.2Z,"Chronic lymphadenitis, unspecified",3,TRUE,"BD90.2Z - Chronic lymphadenitis, unspecified"
6538,,BD90.Y,Other specified lymphadenitis,2,TRUE,BD90.Y - Other specified lymphadenitis
6539,,BD90.Z,"Lymphadenitis, unspecified",2,TRUE,"BD90.Z - Lymphadenitis, unspecified"
6540,http://id.who.int/icd/entity/1548743622,BD91,Lymphangitis,1,TRUE,BD91 - Lymphangitis
6541,http://id.who.int/icd/entity/1288921750,BD92,Lymphangiectasia,1,FALSE,BD92 - Lymphangiectasia
6542,http://id.who.int/icd/entity/1255239964,BD92.0,Intestinal lymphangiectasia,2,TRUE,BD92.0 - Intestinal lymphangiectasia
6543,http://id.who.int/icd/entity/1069506161,BD92.1,Cutaneous lymphangiectasia,2,TRUE,BD92.1 - Cutaneous lymphangiectasia
6544,http://id.who.int/icd/entity/956579408,BD93,Lymphoedema,1,FALSE,BD93 - Lymphoedema
6545,http://id.who.int/icd/entity/794588197,BD93.0,Primary lymphoedema,2,TRUE,BD93.0 - Primary lymphoedema
6546,http://id.who.int/icd/entity/643334575,BD93.1,Secondary lymphoedema,2,FALSE,BD93.1 - Secondary lymphoedema
6547,http://id.who.int/icd/entity/1041958231,BD93.10,Lymphoedema due to venous insufficiency,3,TRUE,BD93.10 - Lymphoedema due to venous insufficiency
6548,http://id.who.int/icd/entity/721292612,BD93.11,Lymphoedema due to dependency and immobility,3,TRUE,BD93.11 - Lymphoedema due to dependency and immobility
6549,http://id.who.int/icd/entity/11820475,BD93.12,Lymphoedema due to obesity,3,TRUE,BD93.12 - Lymphoedema due to obesity
6550,http://id.who.int/icd/entity/1045980161,BD93.13,Lymphoedema due to lymphatic filariasis,3,TRUE,BD93.13 - Lymphoedema due to lymphatic filariasis
6551,http://id.who.int/icd/entity/875271605,BD93.14,Lymphoedema due to podoconiosis,3,TRUE,BD93.14 - Lymphoedema due to podoconiosis
6552,http://id.who.int/icd/entity/2097354238,BD93.15,Lymphoedema due to malignant infiltration,3,TRUE,BD93.15 - Lymphoedema due to malignant infiltration
6553,,BD93.1Y,Lymphoedema secondary to other specified cause,3,TRUE,BD93.1Y - Lymphoedema secondary to other specified cause
6554,,BD93.1Z,"Secondary lymphoedema, unspecified",3,TRUE,"BD93.1Z - Secondary lymphoedema, unspecified"
6555,,BD93.Y,Other specified forms of lymphoedema,2,TRUE,BD93.Y - Other specified forms of lymphoedema
6556,,BD93.Z,"Lymphoedema, unspecified",2,TRUE,"BD93.Z - Lymphoedema, unspecified"
6557,,BD9Y,Other specified disorders of lymphatic vessels or lymph nodes,1,TRUE,BD9Y - Other specified disorders of lymphatic vessels or lymph nodes
6558,,BD9Z,"Disorders of lymphatic vessels or lymph nodes, unspecified",1,TRUE,"BD9Z - Disorders of lymphatic vessels or lymph nodes, unspecified"
6559,http://id.who.int/icd/entity/2070021724,BE10,Postcardiotomy syndrome,1,TRUE,BE10 - Postcardiotomy syndrome
6560,http://id.who.int/icd/entity/506055626,BE11,Other functional disturbances following cardiac surgery,1,TRUE,BE11 - Other functional disturbances following cardiac surgery
6561,http://id.who.int/icd/entity/1230622377,BE12,Postprocedural valve disorders,1,FALSE,BE12 - Postprocedural valve disorders
6562,http://id.who.int/icd/entity/1892669517,BE12.0,Postprocedural mitral valve stenosis,2,TRUE,BE12.0 - Postprocedural mitral valve stenosis
6563,http://id.who.int/icd/entity/1558386083,BE12.1,Postprocedural mitral valve insufficiency,2,TRUE,BE12.1 - Postprocedural mitral valve insufficiency
6564,http://id.who.int/icd/entity/1571995415,BE12.2,Postprocedural aortic valve stenosis,2,TRUE,BE12.2 - Postprocedural aortic valve stenosis
6565,http://id.who.int/icd/entity/1062361894,BE12.3,Postprocedural aortic valve insufficiency,2,TRUE,BE12.3 - Postprocedural aortic valve insufficiency
6566,http://id.who.int/icd/entity/349106170,BE12.4,Postprocedural tricuspid valve stenosis,2,TRUE,BE12.4 - Postprocedural tricuspid valve stenosis
6567,http://id.who.int/icd/entity/478159863,BE12.5,Postprocedural tricuspid valve insufficiency,2,TRUE,BE12.5 - Postprocedural tricuspid valve insufficiency
6568,http://id.who.int/icd/entity/617135915,BE12.6,Postprocedural pulmonary valve stenosis,2,TRUE,BE12.6 - Postprocedural pulmonary valve stenosis
6569,http://id.who.int/icd/entity/912798978,BE12.7,Postprocedural pulmonary valve insufficiency,2,TRUE,BE12.7 - Postprocedural pulmonary valve insufficiency
6570,http://id.who.int/icd/entity/769391513,BE13,Postprocedural true or false aortic aneurysm,1,TRUE,BE13 - Postprocedural true or false aortic aneurysm
6571,http://id.who.int/icd/entity/462903049,BE14,Postprocedural disorder of circulatory system following repair of congenital heart or great vessel anomaly,1,FALSE,BE14 - Postprocedural disorder of circulatory system following repair of congenital heart or great vessel anomaly
6572,http://id.who.int/icd/entity/1155690707,BE14.4,Acquired abnormality of the neopulmonary valve,2,FALSE,BE14.4 - Acquired abnormality of the neopulmonary valve
6573,http://id.who.int/icd/entity/49739825,BE14.40,Neopulmonary valve stenosis,3,TRUE,BE14.40 - Neopulmonary valve stenosis
6574,http://id.who.int/icd/entity/544549460,BE14.41,Neopulmonary valve regurgitation,3,TRUE,BE14.41 - Neopulmonary valve regurgitation
6575,http://id.who.int/icd/entity/1124072935,BE14.5,Postprocedural rightsided atrioventricular valvar abnormality in doubleinlet ventricle,2,TRUE,BE14.5 - Postprocedural rightsided atrioventricular valvar abnormality in doubleinlet ventricle
6576,http://id.who.int/icd/entity/493824282,BE14.6,Postprocedural leftsided atrioventricular valvar abnormality in doubleinlet ventricle,2,TRUE,BE14.6 - Postprocedural leftsided atrioventricular valvar abnormality in doubleinlet ventricle
6577,http://id.who.int/icd/entity/1393271005,BE14.7,Postprocedural common atrioventricular valvar abnormality in doubleinlet ventricle,2,TRUE,BE14.7 - Postprocedural common atrioventricular valvar abnormality in doubleinlet ventricle
6578,http://id.who.int/icd/entity/1606590438,BE14.8,Postprocedural ventricular septal defect disorder,2,TRUE,BE14.8 - Postprocedural ventricular septal defect disorder
6579,http://id.who.int/icd/entity/609966086,BE14.9,Postprocedural aortic disorder related to congenital heart anomaly,2,TRUE,BE14.9 - Postprocedural aortic disorder related to congenital heart anomaly
6580,http://id.who.int/icd/entity/175640896,BE14.A,Postprocedural arterial duct disorder,2,TRUE,BE14.A - Postprocedural arterial duct disorder
6581,http://id.who.int/icd/entity/1823285225,BE14.B,Postprocedural disorder following cardiovascular conduit or shunt procedure,2,TRUE,BE14.B - Postprocedural disorder following cardiovascular conduit or shunt procedure
6582,http://id.who.int/icd/entity/1279300101,BE15,Postprocedural pulmonary arterial tree disorder,1,FALSE,BE15 - Postprocedural pulmonary arterial tree disorder
6583,http://id.who.int/icd/entity/1617715179,BE15.0,Postprocedural pulmonary trunk stenosis,2,TRUE,BE15.0 - Postprocedural pulmonary trunk stenosis
6584,http://id.who.int/icd/entity/1122995598,BE15.1,Postprocedural right pulmonary artery stenosis,2,TRUE,BE15.1 - Postprocedural right pulmonary artery stenosis
6585,http://id.who.int/icd/entity/194239843,BE16,Postprocedural pulmonary venous disorder,1,TRUE,BE16 - Postprocedural pulmonary venous disorder
6586,http://id.who.int/icd/entity/408793276,BE17,Postprocedural residual or recurrent interatrial communication,1,TRUE,BE17 - Postprocedural residual or recurrent interatrial communication
6587,http://id.who.int/icd/entity/1250972227,BE19,Postprocedural ventricular abnormality,1,TRUE,BE19 - Postprocedural ventricular abnormality
6588,http://id.who.int/icd/entity/764209567,BE1A,Cardiac transplant associated coronary allograft vasculopathy,1,TRUE,BE1A - Cardiac transplant associated coronary allograft vasculopathy
6589,http://id.who.int/icd/entity/397229506,BE1B,Lymphoedema due to surgery or radiotherapy,1,FALSE,BE1B - Lymphoedema due to surgery or radiotherapy
6590,http://id.who.int/icd/entity/1787075383,BE1B.0,Postmastectomy lymphoedema syndrome,2,TRUE,BE1B.0 - Postmastectomy lymphoedema syndrome
6591,http://id.who.int/icd/entity/1726562463,BE1B.1,Lymphoedema due to other medical or surgical procedures,2,TRUE,BE1B.1 - Lymphoedema due to other medical or surgical procedures
6592,http://id.who.int/icd/entity/1660586462,BE1C,Inferior caval vein obstruction due to foreign body,1,TRUE,BE1C - Inferior caval vein obstruction due to foreign body
6593,http://id.who.int/icd/entity/1533011402,BE1D,Superior caval vein obstruction due to foreign body,1,TRUE,BE1D - Superior caval vein obstruction due to foreign body
6594,http://id.who.int/icd/entity/1851131765,BE1E,Postprocedural right atrial complication,1,FALSE,BE1E - Postprocedural right atrial complication
6595,http://id.who.int/icd/entity/1006373292,BE1E.0,Postprocedural right atrial perforation,2,TRUE,BE1E.0 - Postprocedural right atrial perforation
6596,http://id.who.int/icd/entity/546651842,BE1E.1,Right atrial erosion due to implanted device,2,TRUE,BE1E.1 - Right atrial erosion due to implanted device
6597,http://id.who.int/icd/entity/481469280,BE1F,Postprocedural left atrial complication,1,FALSE,BE1F - Postprocedural left atrial complication
